Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.19047619047619052,1.0,1.0,0.8989247311827957,0.5,0.8571428571428571,0.5,0.2,0.0,0.024709302325581394,0.0,1.0,0.2571428571428572,0.0,0.0,0.25,0.6666666666666667,1.0,0.08080150933576216,0.34031855844260317,0.125,0.0,0.125,0.0,0.6666666666666667,0.0,0.0,0.03571428571428571,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.0,0.0,0.07692307692307693
0.4047619047619047,0.0,1.0,0.8071684587813621,0.5,0.25,0.0,0.2,0.0,0.028585271317829456,1.0,1.0,0.08571428571428569,1.0,0.0,0.25,1.0,0.5,0.07924012751284887,0.1124205614994771,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.03571428571428571,0.3333333333333333,0.6666666666666667,0.05555555555555555,0.0,0.0,0.07692307692307693
0.23809523809523808,1.0,1.0,0.9541218637992832,0.5,0.14285714285714285,0.75,1.0,0.0,0.029554263565891473,0.6666666666666667,1.0,0.28571428571428575,0.6666666666666667,0.0,0.25,0.6666666666666667,1.0,0.15548760653178062,0.3652964363285335,0.125,1.0,0.25,0.0,0.6666666666666667,0.0,0.0,0.07142857142857142,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.15384615384615385
0.4047619047619047,0.0,0.0,0.7125448028673835,0.5,0.35714285714285715,0.25,0.6000000000000001,0.0,0.03197674418604651,0.6666666666666667,1.0,0.7,0.3333333333333333,0.6666666666666667,0.0,0.0,0.5,0.574653568408041,0.2495776687313973,0.25,1.0,0.25,0.0,0.6666666666666667,0.0,0.5,0.3571428571428571,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.0,0.2857142857142857,0.23076923076923078
0.19047619047619052,0.0,1.0,0.9605734767025089,1.0,0.7857142857142857,0.5,0.4,0.0,0.03294573643410853,0.6666666666666667,0.0,0.24285714285714283,0.3333333333333333,0.3333333333333333,0.875,1.0,0.5,0.20206883091536007,0.7778537527149867,0.875,1.0,1.0,0.0,0.6666666666666667,0.0,0.5,0.17857142857142855,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0
0.4047619047619047,0.0,1.0,0.7448028673835125,0.5,0.7857142857142857,0.75,0.6000000000000001,0.0,0.034399224806201556,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.25,0.0,0.5,0.19276559755383513,0.559287265706701,0.375,1.0,0.5,0.0,0.6666666666666667,0.0,0.5,0.14285714285714285,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.15384615384615385
0.4523809523809524,0.0,1.0,0.7254480286738352,0.5,0.0,0.75,0.2,0.0,0.03536821705426356,0.0,1.0,0.3,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666667,0.0,0.3215145403682259,0.023811439144075297,0.125,0.0,0.875,0.0,0.6666666666666667,0.0,0.5,0.25,0.3333333333333333,1.0,0.38888888888888884,0.3571428571428571,0.0,0.5384615384615385
0.42857142857142855,0.0,0.5,0.7827956989247311,0.5,0.35714285714285715,0.5,0.2,0.0,0.03924418604651163,0.3333333333333333,1.0,0.9285714285714286,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3544336738013142,0.8269246239240609,0.125,0.0,0.25,0.0,0.6666666666666667,0.0,0.0,0.21428571428571427,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3571428571428571,0.0,0.23076923076923078
0.6428571428571428,0.0,1.0,0.886021505376344,0.5,0.2142857142857143,0.5,0.2,0.0,0.03972868217054264,0.3333333333333333,1.0,0.4142857142857143,0.6666666666666667,0.6666666666666667,0.75,0.0,0.0,0.5642443562552859,0.671305606950366,0.25,0.0,0.75,0.0,0.6666666666666667,0.0,0.5,0.8928571428571428,0.3333333333333333,0.6666666666666667,0.05555555555555555,0.0,0.0,0.0
0.4047619047619047,0.0,0.5,0.4021505376344086,0.5,0.0,0.5,0.6000000000000001,0.0,0.040697674418604654,0.3333333333333333,1.0,0.7,0.6666666666666667,0.0,0.75,0.0,0.5,0.07436080931624489,0.15167725846673638,0.5,0.0,0.25,0.0,1.0,0.0,0.5,0.17857142857142855,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.15384615384615385
0.976190476190476,0.0,0.5,0.8043010752688171,1.0,0.0,0.0,0.2,0.0,0.04215116279069768,0.0,0.0,0.38571428571428573,0.3333333333333333,0.3333333333333333,0.875,0.6666666666666667,1.0,0.2876846008717715,0.9078513393934519,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.21428571428571427,0.14285714285714285,0.23076923076923078
0.3095238095238095,0.0,1.0,0.7017921146953405,0.5,0.0,0.75,0.6000000000000001,0.0,0.0440891472868217,0.6666666666666667,1.0,0.8142857142857143,0.6666666666666667,0.0,0.75,0.3333333333333333,1.0,0.09433348513434389,0.6708229426433915,0.125,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.03571428571428571,1.0,0.6666666666666667,0.05555555555555555,0.07142857142857142,0.14285714285714285,0.0
0.3333333333333333,0.0,1.0,0.31899641577060933,0.5,0.0,0.5,0.2,0.0,0.04457364341085271,0.3333333333333333,1.0,0.5142857142857142,0.6666666666666667,0.3333333333333333,0.75,0.3333333333333333,0.5,0.3362826101099473,0.2111254122757622,0.125,0.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.3571428571428571,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.2857142857142857,0.0,0.6923076923076923
0.42857142857142855,0.0,1.0,0.02078853046594982,0.5,0.17857142857142855,0.5,0.2,0.0,0.04505813953488372,0.3333333333333333,0.0,0.35714285714285715,1.0,0.0,0.25,1.0,0.5,0.1292694034220285,0.8006194191939506,0.375,0.0,0.125,0.0,0.3333333333333333,0.0,0.0,0.17857142857142855,0.6666666666666667,0.6666666666666667,0.05555555555555555,0.0,0.0,0.0
0.4047619047619047,0.0,1.0,0.48243727598566305,1.0,0.0,0.75,0.4,0.0,0.046511627906976744,0.6666666666666667,1.0,0.02857142857142858,0.3333333333333333,0.3333333333333333,0.875,0.0,1.0,0.21215275518834167,0.8414045531332958,0.0,0.0,0.375,0.0,0.3333333333333333,0.0,0.0,0.5714285714285714,0.3333333333333333,0.6666666666666667,0.8333333333333333,0.9285714285714285,0.2857142857142857,0.6153846153846154
0.6428571428571428,0.0,1.0,0.06451612903225806,0.5,0.17857142857142855,0.75,0.8,0.0,0.04699612403100775,1.0,1.0,0.31428571428571433,0.6666666666666667,0.6666666666666667,0.625,0.0,0.5,0.7933120811918547,0.5216796717882712,0.5,1.0,0.375,0.0,0.3333333333333333,0.0,0.0,0.6071428571428571,0.6666666666666667,1.0,0.0,0.0,0.0,0.0
0.4523809523809524,0.0,1.0,0.210752688172043,0.5,0.2142857142857143,0.75,0.6000000000000001,0.0,0.04748062015503876,0.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.625,0.6666666666666667,1.0,0.8205712055168823,0.9315823344863647,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.5714285714285714,0.6666666666666667,1.0,0.2777777777777778,0.14285714285714285,0.0,0.15384615384615385
0.28571428571428564,0.0,1.0,0.5369175627240144,0.5,0.0,0.0,0.2,0.0,0.04844961240310078,1.0,1.0,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.25,1.0,0.5,0.2651096220154837,0.5591263776043761,0.125,1.0,0.125,0.0,0.6666666666666667,0.0,1.0,0.3571428571428571,0.0,0.3333333333333333,0.5555555555555556,0.5714285714285714,0.42857142857142855,0.0
0.4047619047619047,0.0,1.0,0.7964157706093189,0.5,0.0,0.5,0.6000000000000001,0.0,0.04893410852713179,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.75,0.6666666666666667,1.0,0.11762409732613363,0.9726088005791971,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.21428571428571427,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.2857142857142857,0.0,0.3076923076923077
0.8809523809523809,0.0,1.0,0.005734767025089613,1.0,0.0,0.25,0.2,0.0,0.049418604651162795,0.0,1.0,0.5714285714285714,0.6666666666666667,0.6666666666666667,0.875,1.0,0.5,0.5977490078719666,0.6433512991714263,0.375,0.0,0.375,0.0,1.0,0.0,0.5,0.8571428571428571,1.0,0.6666666666666667,0.05555555555555555,0.0,0.14285714285714285,0.0
0.380952380952381,0.0,1.0,0.7526881720430108,0.5,0.0,0.25,0.6000000000000001,0.0,0.051356589147286816,0.0,1.0,0.9142857142857141,0.6666666666666667,0.3333333333333333,0.5,0.3333333333333333,0.5,0.21299850367575304,0.6290322580645161,0.125,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.17857142857142855,0.3333333333333333,0.6666666666666667,0.2777777777777778,0.14285714285714285,0.14285714285714285,0.23076923076923078
0.11904761904761901,0.0,1.0,0.3139784946236559,1.0,0.03571428571428571,0.0,1.0,0.0,0.05281007751937984,0.6666666666666667,1.0,0.45714285714285713,0.6666666666666667,0.0,1.0,0.0,0.0,0.08268817903844902,0.2984876518381466,0.375,0.0,0.25,0.0,0.6666666666666667,0.0,0.5,0.10714285714285714,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0
0.6666666666666665,1.0,1.0,0.4057347670250896,1.0,0.2857142857142857,0.25,0.6000000000000001,0.0,0.055232558139534885,0.6666666666666667,1.0,0.4857142857142857,0.3333333333333333,0.6666666666666667,0.875,1.0,1.0,0.5574133107800403,0.46251307215831394,0.125,0.0,0.625,0.0,1.0,0.0,0.0,0.3214285714285714,0.6666666666666667,0.6666666666666667,0.5,0.5714285714285714,0.5714285714285714,0.5384615384615385
0.23809523809523808,0.0,0.0,0.012186379928315422,1.0,0.10714285714285714,0.5,0.6000000000000001,0.0,0.060562015503875966,0.3333333333333333,1.0,0.18571428571428567,0.6666666666666667,0.3333333333333333,0.875,0.6666666666666667,0.5,0.20623251577646215,0.27214222508245517,0.125,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.17857142857142855,0.6666666666666667,1.0,0.2777777777777778,0.2857142857142857,0.0,0.3076923076923077
0.6190476190476188,0.0,0.0,0.27670250896057347,0.5,0.7857142857142857,0.5,0.6000000000000001,0.0,0.06201550387596899,0.3333333333333333,1.0,0.5285714285714285,0.6666666666666667,0.3333333333333333,0.25,0.3333333333333333,0.5,0.06447205777112744,0.9229345989864048,0.5,0.0,0.125,0.0,0.6666666666666667,0.0,0.5,0.6071428571428571,0.6666666666666667,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.15384615384615385
0.3333333333333333,0.0,1.0,0.5189964157706093,0.5,0.0,0.0,0.2,0.0,0.06298449612403101,1.0,1.0,0.5857142857142856,0.6666666666666667,0.0,0.75,0.0,1.0,0.12393468219374146,0.5261443166277854,0.125,0.0,0.25,0.0,1.0,0.0,0.0,0.03571428571428571,0.3333333333333333,0.6666666666666667,0.05555555555555555,0.0,0.0,0.0
0.380952380952381,0.0,1.0,0.4028673835125448,0.5,0.17857142857142855,0.75,0.8,0.0,0.06492248062015503,0.0,0.0,0.1571428571428572,0.6666666666666667,0.3333333333333333,0.75,0.6666666666666667,1.0,0.24448637043783747,0.4177057356608479,0.125,0.0,0.375,0.0,0.6666666666666667,0.0,0.0,0.5714285714285714,0.6666666666666667,0.6666666666666667,0.8888888888888888,0.9285714285714285,0.2857142857142857,0.7692307692307693
0.4523809523809524,0.0,0.0,0.6716845878136202,0.5,0.03571428571428571,0.25,0.2,0.0,0.06540697674418604,0.6666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.2675167523258083,0.5531735178183573,0.625,0.0,0.375,0.0,1.0,0.0,0.5,0.6071428571428571,0.3333333333333333,1.0,0.05555555555555555,0.0,0.0,0.0
0.16666666666666669,1.0,1.0,0.09820788530465951,1.0,0.14285714285714285,0.5,0.4,0.0,0.06686046511627906,0.6666666666666667,1.0,0.2285714285714286,0.3333333333333333,0.3333333333333333,0.875,0.6666666666666667,1.0,0.3053152039555006,1.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.6666666666666667,0.3333333333333333,0.2857142857142857,0.0,0.23076923076923078
0.16666666666666669,0.0,1.0,0.8437275985663082,0.5,0.2142857142857143,0.0,0.6000000000000001,0.0,0.06734496124031007,1.0,1.0,0.4857142857142857,0.3333333333333333,0.0,0.75,1.0,0.5,0.11957582460477523,0.9975062344139651,0.125,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.07142857142857142,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.07692307692307693
0.14285714285714285,0.0,1.0,0.7340501792114695,0.5,0.6071428571428571,0.0,0.2,0.0,0.07073643410852713,0.3333333333333333,1.0,0.31428571428571433,0.6666666666666667,0.0,0.25,0.6666666666666667,0.5,0.11209420336998244,0.4488778054862843,0.0,0.0,0.125,0.0,0.6666666666666667,0.0,0.5,0.21428571428571427,0.3333333333333333,0.6666666666666667,0.2777777777777778,0.21428571428571427,0.14285714285714285,0.15384615384615385
0.380952380952381,0.0,1.0,0.6652329749103942,0.5,0.17857142857142855,0.75,0.2,0.0,0.07122093023255814,0.6666666666666667,0.0,0.21428571428571425,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.0,0.22470886734760262,0.5189847960743303,0.75,0.0,0.5,0.0,0.6666666666666667,0.0,0.5,0.42857142857142855,0.6666666666666667,0.6666666666666667,0.05555555555555555,0.0,0.0,0.0
0.4523809523809524,0.0,1.0,0.778494623655914,1.0,0.07142857142857142,0.5,0.2,0.0,0.07170542635658914,0.6666666666666667,1.0,0.8142857142857143,0.6666666666666667,0.6666666666666667,0.875,1.0,1.0,0.41487216186324893,0.49911511543721343,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.42857142857142855,0.6666666666666667,0.6666666666666667,0.2777777777777778,0.21428571428571427,0.14285714285714285,0.23076923076923078
0.35714285714285715,0.0,0.0,0.46379928315412183,1.0,0.75,0.25,0.4,0.0,0.0755813953488372,0.6666666666666667,1.0,0.9285714285714286,0.6666666666666667,0.3333333333333333,0.875,0.3333333333333333,0.5,0.33146834948929804,0.5382913683533103,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.2857142857142857,0.3333333333333333,1.0,0.38888888888888884,0.5,0.0,0.5384615384615385
0.3095238095238095,1.0,1.0,0.10465949820788531,1.0,0.17857142857142855,0.75,0.2,0.0,0.07703488372093023,0.3333333333333333,1.0,0.657142857142857,0.0,0.3333333333333333,0.875,0.6666666666666667,0.5,0.3331598464641208,0.7498190008848845,0.5,1.0,0.875,0.0,0.3333333333333333,0.0,0.0,0.42857142857142855,0.6666666666666667,0.3333333333333333,0.38888888888888884,0.5,1.0,0.5384615384615385
0.19047619047619052,0.0,1.0,0.5290322580645161,0.5,0.17857142857142855,0.5,0.8,0.0,0.07751937984496124,0.6666666666666667,0.0,0.2285714285714286,0.3333333333333333,0.0,0.75,0.3333333333333333,0.5,0.08568082753236614,0.8528276083983589,0.125,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.17857142857142855,0.6666666666666667,0.3333333333333333,0.2777777777777778,0.2857142857142857,0.5714285714285714,0.23076923076923078
0.02380952380952378,1.0,1.0,0.3046594982078853,1.0,0.75,0.0,0.4,0.0,0.07897286821705427,1.0,1.0,0.28571428571428575,0.6666666666666667,0.0,1.0,0.6666666666666667,1.0,0.04059592739574523,0.994409138444212,0.125,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
0.09523809523809518,0.0,1.0,0.35197132616487453,0.5,0.03571428571428571,0.0,1.0,0.0,0.07994186046511627,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.25,1.0,0.5,0.09576475180534774,0.6918992840479447,0.0,0.0,0.375,0.0,0.6666666666666667,0.0,0.5,0.10714285714285714,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.07142857142857142,0.2857142857142857,0.07692307692307693
0.7380952380952379,0.0,1.0,0.2630824372759857,0.5,0.6785714285714285,0.75,0.6000000000000001,0.0,0.08042635658914728,0.6666666666666667,0.0,0.9428571428571428,0.6666666666666667,0.3333333333333333,0.5,0.0,0.5,0.3588575889662351,0.13884643230633095,0.125,0.0,0.375,0.0,0.6666666666666667,0.0,0.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.8333333333333333,0.7857142857142857,0.7142857142857142,0.8461538461538463
0.5952380952380951,0.0,0.5,0.6121863799283154,0.5,0.9642857142857143,0.5,0.6000000000000001,0.0,0.08091085271317829,0.3333333333333333,0.0,0.5999999999999999,1.0,0.0,0.75,0.6666666666666667,1.0,0.2399323401210071,0.5628268039578473,0.5,0.0,0.125,0.0,1.0,0.0,0.0,0.6428571428571428,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.15384615384615385
0.7619047619047619,0.0,0.5,0.5060931899641576,1.0,0.39285714285714285,0.5,0.4,0.0,0.08236434108527131,0.6666666666666667,0.0,0.6714285714285713,0.6666666666666667,0.6666666666666667,0.875,1.0,1.0,0.5306746470626504,0.18292977234333518,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.07692307692307693
0.3095238095238095,1.0,1.0,0.3146953405017921,1.0,0.6785714285714285,0.5,0.2,0.0,0.08284883720930232,0.3333333333333333,0.0,0.5857142857142856,0.0,0.3333333333333333,0.875,0.6666666666666667,0.5,0.2282219764491575,0.9126779824631969,0.375,1.0,0.0,0.0,0.6666666666666667,0.0,0.5,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.15384615384615385
0.5476190476190477,0.0,1.0,0.5010752688172042,1.0,0.2857142857142857,0.0,0.2,0.0,0.08333333333333333,0.6666666666666667,1.0,0.9428571428571428,0.6666666666666667,0.6666666666666667,0.875,0.6666666666666667,0.0,0.46438097716479076,0.7682004665754968,0.375,1.0,0.25,0.0,0.6666666666666667,0.0,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666667,0.5,0.5,0.0,0.5384615384615385
